RET_RR,RET_CG,RET_DCG,RET_NDCG,A_BL_BL,A_BL_PR,A_BL_BREV,A_BL_LR,A_BL_LEN,A_BL_REF_LEN,A_RG1,A_RG2,A_RGL,A_RGL_SUM,A_BERT_RAG_PR,A_BERT_RAG_RC,A_BERT_RAG_F1,A_BERT_PR,A_BERT_RC,A_BERT_F1,A_AR_PR,A_AR_RC,A_AR_F1,RET_RC_1,RET_RC_2,RET_RC_3,RET_RC_4,RET_RC_5,RET_PR_1,RET_PR_2,RET_PR_3,RET_PR_4,RET_PR_5,RET_F1_1,RET_F1_2,RET_F1_3,RET_F1_4,RET_F1_5,RET_AP_1,RET_AP_2,RET_AP_3,RET_AP_4,RET_AP_5
0.0,0,0.0,0.0,0.0,0.028887778887778888,1.0,3.25,78,24,0.14285714285714285,0.024390243902439025,0.07142857142857142,0.07142857142857142,0.7753878831863403,0.896354079246521,0.8314944505691528,0.8207070827484131,0.8992451429367065,0.858182966709137,0.8862810134887695,0.8239215016365051,0.8539643883705139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.008333333333333333,1.0,15.0,90,6,0.09195402298850576,0.047058823529411764,0.06896551724137931,0.06896551724137931,0.8055999279022217,0.8632732629776001,0.8334400653839111,0.7688186168670654,0.8253828287124634,0.7960972785949707,0.8827500641345978,0.902039110660553,0.8922699093818665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,1,0.6309297535714575,0.0,0.024125754797988418,0.03361409977288087,1.0,10.142857142857142,142,14,0.15827338129496402,0.05839416058394161,0.12949640287769784,0.12949640287769784,0.8312453031539917,0.9013491868972778,0.8648790121078491,0.8108702898025513,0.8914173245429993,0.8492381572723389,0.9222124814987183,0.872692346572876,0.8967692852020264,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.3333333333333333,0.25,0.2,0.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.0,0.5,0.5,0.5,0.5
0.3333333333333333,1,0.5,0.0,0.0,0.03629241446363594,1.0,4.611111111111111,83,18,0.22916666666666669,0.0851063829787234,0.16666666666666669,0.16666666666666669,0.8604660630226135,0.912000834941864,0.8854842185974121,0.8348332643508911,0.891227126121521,0.8621089458465576,0.918210506439209,0.9250015020370483,0.9215934872627258,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.25,0.2,0.0,0.0,0.5,0.4,0.33333333333333337,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
1.0,1,1.0,1.0,0.0,0.0029411764705882353,1.0,42.5,85,2,0.0,0.0,0.0,0.0,0.793488621711731,0.9138182401657104,0.8494130969047546,0.7886797189712524,0.9097700715065002,0.8449082970619202,0.8642776012420654,0.8689636588096619,0.8666142821311951,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,1.0,1.0,1.0,1.0,1.0
0.0,0,0.0,0.0,0.0,0.09289651531716937,1.0,1.553191489361702,73,47,0.27777777777777773,0.07547169811320754,0.2037037037037037,0.2037037037037037,0.8537172079086304,0.8340417742729187,0.8437648415565491,0.8387627005577087,0.8426581621170044,0.840705931186676,0.9249687194824219,0.899325966835022,0.9119670987129211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.06259780907668232,1.0,1.6,72,45,0.25,0.0392156862745098,0.19230769230769232,0.19230769230769232,0.831712007522583,0.8237932920455933,0.8277337551116943,0.8194608688354492,0.8372198343276978,0.8282451629638672,0.9033860266208649,0.8532530069351196,0.8776008188724518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,0,0.0,0.0,0.08713822320949155,0.13309477760631117,1.0,1.851063829787234,87,47,0.42016806722689076,0.17094017094017094,0.2857142857142857,0.2857142857142857,0.8614381551742554,0.8910175561904907,0.8759782314300537,0.8323091268539429,0.8441749215126038,0.8381999731063843,0.9112244248390198,0.8816887140274048,0.8961824476718903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1111111111111111,0,0.0,0.0,0.029780626161813702,0.044846810399265025,1.0,4.36,218,50,0.16033755274261605,0.059574468085106386,0.13502109704641352,0.12658227848101264,0.8202866315841675,0.8433150053024292,0.831641435623169,0.8013569116592407,0.8314388990402222,0.8161208033561707,0.9009515047073364,0.8819431662559509,0.8913460373878479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,0,0.0,0.0,0.0,0.06920822625010407,1.0,3.6222222222222222,163,45,0.2566844919786096,0.11891891891891893,0.13903743315508021,0.20320855614973263,0.8299877047538757,0.8787018060684204,0.8536503911018372,0.8356224298477173,0.8588927984237671,0.8470978140830994,0.9236317873001099,0.8611948490142822,0.8913212418556213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
