RET_RR,RET_CG,RET_DCG,RET_NDCG,A_BL_BL,A_BL_PR,A_BL_BREV,A_BL_LR,A_BL_LEN,A_BL_REF_LEN,A_RG1,A_RG2,A_RGL,A_RGL_SUM,A_BERT_RAG_PR,A_BERT_RAG_RC,A_BERT_RAG_F1,A_BERT_PR,A_BERT_RC,A_BERT_F1,A_AR_PR,A_AR_RC,A_AR_F1,RET_RC_1,RET_RC_2,RET_RC_3,RET_RC_4,RET_RC_5,RET_PR_1,RET_PR_2,RET_PR_3,RET_PR_4,RET_PR_5,RET_F1_1,RET_F1_2,RET_F1_3,RET_F1_4,RET_F1_5,RET_AP_1,RET_AP_2,RET_AP_3,RET_AP_4,RET_AP_5
0.25,1,0.43067655807339306,0.0,0.1368438581840478,0.1607081885016457,1.0,1.3043478260869565,60,46,0.29629629629629634,0.10126582278481013,0.24691358024691354,0.24691358024691354,0.8721672892570496,0.8907791376113892,0.8813749551773071,0.8156710863113403,0.7888924479484558,0.8020583987236023,0.9814718961715698,0.9362836480140686,0.958345353603363,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.0,0.4,0.33333333333333337,0.0,0.0,0.0,0.25,0.25
0.5,1,0.6309297535714575,0.0,0.03712352288284536,0.054383918948139126,1.0,5.55,111,20,0.18181818181818182,0.10084033613445378,0.11570247933884296,0.11570247933884296,0.8278242349624634,0.8792004585266113,0.8527392148971558,0.8324090838432312,0.8910455107688904,0.8607298135757446,0.9463245868682861,0.8396934866905212,0.8898258805274963,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.3333333333333333,0.25,0.2,0.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.0,0.5,0.5,0.5,0.5
0.0,0,0.0,0.0,0.0,0.01650197513651679,1.0,15.2,152,10,0.07947019867549668,0.040268456375838924,0.06622516556291391,0.06622516556291391,0.8190463781356812,0.8791030049324036,0.8480126857757568,0.8155354857444763,0.8543210625648499,0.8344778418540955,0.915091335773468,0.8902463912963867,0.9024978876113892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1,1.0,1.0,0.4466055805222431,0.4485521708683473,1.0,1.6451612903225807,51,31,0.6111111111111112,0.5428571428571428,0.6111111111111112,0.6111111111111112,0.9280529022216797,0.9602601528167725,0.9438818693161011,0.8562435507774353,0.9009574055671692,0.8780315518379211,0.9284707903862,0.9372217059135437,0.9328257441520691,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,1.0,1.0,1.0,1.0,1.0
0.0,0,0.0,0.0,0.0,0.004672897196261682,1.0,53.5,107,2,0.02197802197802198,0.0,0.02197802197802198,0.02197802197802198,0.7821040153503418,0.9330408573150635,0.8509310483932495,0.799515962600708,0.9100093841552734,0.8511918187141418,0.9256341457366943,0.9013624787330627,0.9133371114730835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.01771886852085967,1.0,5.947368421052632,113,19,0.0967741935483871,0.03278688524590164,0.0967741935483871,0.0967741935483871,0.8241038918495178,0.8713867664337158,0.8470860719680786,0.8273528814315796,0.8734135627746582,0.8497594594955444,0.9095309972763062,0.8879624009132385,0.8986172676086426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1,1.0,1.0,0.0,0.032114357370855315,1.0,8.6,86,10,0.1411764705882353,0.04819277108433735,0.1411764705882353,0.1411764705882353,0.8052853941917419,0.8890267610549927,0.8450866341590881,0.8010045289993286,0.859559178352356,0.8292494416236877,0.8891735076904297,0.8570171296596527,0.872430682182312,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,1.0,1.0,1.0,1.0,1.0
0.0,0,0.0,0.0,0.0,0.016514041514041514,1.0,6.5,91,14,0.08421052631578949,0.02150537634408602,0.08421052631578949,0.08421052631578949,0.8273190259933472,0.8851634860038757,0.8552643656730652,0.8226020932197571,0.8879863023757935,0.8540445566177368,0.9299538731575012,0.9510338306427002,0.9403757452964783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1,1.0,1.0,0.07599442723904345,0.11292405183914617,1.0,1.8666666666666667,56,30,0.39473684210526316,0.1891891891891892,0.2631578947368421,0.2631578947368421,0.8266414403915405,0.8688459396362305,0.84721839427948,0.8366504907608032,0.8670819401741028,0.8515944480895996,0.9485719501972198,0.9096968770027161,0.9287256896495819,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,1.0,1.0,1.0,1.0,1.0
1.0,1,1.0,1.0,0.0,0.015625,1.0,7.384615384615385,96,13,0.10101010101010101,0.0,0.0606060606060606,0.0606060606060606,0.8252265453338623,0.8739713430404663,0.848899781703949,0.806550145149231,0.8500336408615112,0.8277211785316467,0.9847098588943481,0.9262930154800415,0.9546085596084595,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,1.0,1.0,1.0,1.0,1.0
