RET_RR,RET_CG,RET_DCG,RET_NDCG,A_BL_BL,A_BL_PR,A_BL_BREV,A_BL_LR,A_BL_LEN,A_BL_REF_LEN,A_RG1,A_RG2,A_RGL,A_RGL_SUM,A_BERT_RAG_PR,A_BERT_RAG_RC,A_BERT_RAG_F1,A_BERT_PR,A_BERT_RC,A_BERT_F1,A_AR_PR,A_AR_RC,A_AR_F1,RET_RC_1,RET_RC_2,RET_RC_3,RET_RC_4,RET_RC_5,RET_RC_6,RET_RC_7,RET_RC_8,RET_RC_9,RET_RC_10,RET_PR_1,RET_PR_2,RET_PR_3,RET_PR_4,RET_PR_5,RET_PR_6,RET_PR_7,RET_PR_8,RET_PR_9,RET_PR_10,RET_F1_1,RET_F1_2,RET_F1_3,RET_F1_4,RET_F1_5,RET_F1_6,RET_F1_7,RET_F1_8,RET_F1_9,RET_F1_10,RET_AP_1,RET_AP_2,RET_AP_3,RET_AP_4,RET_AP_5,RET_AP_6,RET_AP_7,RET_AP_8,RET_AP_9,RET_AP_10
0.5,1,0.6309297535714575,0.0,0.07128207587578463,0.07247448347940563,1.0,9.676470588235293,329,34,0.17777777777777776,0.15335463258785942,0.12698412698412698,0.17777777777777776,0.7660514116287231,0.9036738276481628,0.8291910886764526,0.8340027928352356,0.8811503052711487,0.8569285273551941,0.9488264322280884,0.9384271800518036,0.9435864090919495,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,0.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.3333333333333333,1,0.5,0.0,0.109832352811674,0.11658005109858453,1.0,4.530612244897959,222,49,0.3132530120481928,0.23481781376518218,0.2971887550200803,0.2891566265060241,0.8446893095970154,0.9020296335220337,0.8724183440208435,0.8308497667312622,0.8753756284713745,0.8525317311286926,1.0000001192092896,1.0000001192092896,1.0000001192092896,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,0.0,0.0,0.5,0.4,0.33333333333333337,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
0.0,0,0.0,0.0,0.0,0.014314249347144085,1.0,10.5,210,20,0.07655502392344497,0.028985507246376812,0.05741626794258373,0.07655502392344497,0.8170750141143799,0.8650257587432861,0.8403668999671936,0.7993934154510498,0.8540458679199219,0.8258163928985596,0.9147656261920929,0.9125925004482269,0.9136776924133301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.022810344594077523,0.04098140021228637,1.0,5.783783783783784,214,37,0.18502202643171808,0.06222222222222223,0.15859030837004406,0.16740088105726872,0.8315377235412598,0.8786311149597168,0.8544359803199768,0.8483688235282898,0.922727108001709,0.8839869499206543,0.8948128819465637,0.8993248641490936,0.8970312774181366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3333333333333333,1,0.5,0.0,0.0,0.006578947368421052,1.0,19.0,38,2,0.0,0.0,0.0,0.0,0.7922738790512085,0.9299231767654419,0.8555976152420044,0.7920979261398315,0.9118927717208862,0.8477844595909119,0.8551856875419617,0.884046345949173,0.8693765997886658,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,0.0,0.0,0.5,0.4,0.33333333333333337,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
1.0,1,1.0,1.0,0.0,0.0014619883040935672,1.0,85.5,171,2,0.0,0.0,0.0,0.0,0.7773396968841553,0.9393414855003357,0.8506965637207031,0.7847707867622375,0.9205273389816284,0.8472453355789185,0.8734152615070343,0.8824313580989838,0.8778663575649261,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0,0.0,0.0,0.0,0.005,1.0,25.0,50,2,0.0,0.0,0.0,0.0,0.8133697509765625,0.9334744215011597,0.869293212890625,0.789155125617981,0.9132457971572876,0.846677839756012,0.7965049743652344,0.8450036644935608,0.8200379014015198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1,1.0,1.0,0.0,0.0020408163265306124,1.0,122.5,245,2,0.010050251256281409,0.0,0.010050251256281409,0.010050251256281409,0.7405562400817871,0.9362627267837524,0.8269887566566467,0.770540714263916,0.9175392389297485,0.8376396298408508,0.8311057686805725,0.8452380895614624,0.8381122946739197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1,1.0,1.0,0.0,0.0026595744680851063,1.0,94.0,188,2,0.011834319526627219,0.0,0.011834319526627219,0.011834319526627219,0.7801095843315125,0.9240385890007019,0.845996081829071,0.7741047739982605,0.9158980846405029,0.8390530943870544,0.8100085556507111,0.8410801589488983,0.8252219259738922,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1,1.0,1.0,0.0,0.008771929824561403,1.0,7.125,57,8,0.06557377049180328,0.03389830508474577,0.06557377049180328,0.06557377049180328,0.8101322650909424,0.8535423278808594,0.8312709331512451,0.8298438787460327,0.8886433839797974,0.8582376837730408,0.8799949586391449,0.8679214119911194,0.8738982677459717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
