RET_RR,RET_CG,RET_DCG,RET_NDCG,A_BL_BL,A_BL_PR,A_BL_BREV,A_BL_LR,A_BL_LEN,A_BL_REF_LEN,A_RG1,A_RG2,A_RGL,A_RGL_SUM,A_BERT_RAG_PR,A_BERT_RAG_RC,A_BERT_RAG_F1,A_BERT_PR,A_BERT_RC,A_BERT_F1,A_AR_PR,A_AR_RC,A_AR_F1,RET_RC_1,RET_RC_2,RET_RC_3,RET_RC_4,RET_RC_5,RET_PR_1,RET_PR_2,RET_PR_3,RET_PR_4,RET_PR_5,RET_F1_1,RET_F1_2,RET_F1_3,RET_F1_4,RET_F1_5,RET_AP_1,RET_AP_2,RET_AP_3,RET_AP_4,RET_AP_5
0.25,1,0.43067655807339306,0.0,0.0,0.04798735241164593,1.0,2.0434782608695654,94,46,0.1415929203539823,0.01801801801801802,0.08849557522123894,0.08849557522123894,0.8357912302017212,0.8448292016983032,0.8402858972549438,0.8169642686843872,0.7889795303344727,0.8027280569076538,0.9388302564620972,0.8952639698982239,0.916529655456543,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.0,0.4,0.33333333333333337,0.0,0.0,0.0,0.25,0.25
0.5,1,0.6309297535714575,0.0,0.044196871634129616,0.06498588217338216,1.0,3.3,66,20,0.23076923076923075,0.10526315789473684,0.15384615384615383,0.15384615384615383,0.8327325582504272,0.8761087656021118,0.853870153427124,0.8421409130096436,0.888042688369751,0.8644829392433167,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.3333333333333333,0.25,0.2,0.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.0,0.5,0.5,0.5,0.5
0.0,0,0.0,0.0,0.0,0.014925613489028827,1.0,16.8,168,10,0.07643312101910829,0.051612903225806445,0.06369426751592357,0.06369426751592357,0.8121207356452942,0.8829906582832336,0.8460742235183716,0.8184614181518555,0.8514914512634277,0.8346497416496277,0.891192615032196,0.8975621461868286,0.8943660855293274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1,1.0,1.0,0.21593926469251495,0.2185374419794921,1.0,3.2903225806451615,102,31,0.38655462184873945,0.3247863247863248,0.3361344537815126,0.3361344537815126,0.8965176939964294,0.944872260093689,0.9200601577758789,0.8383642435073853,0.9016897678375244,0.8688746690750122,0.9304763078689575,0.9399123191833496,0.9351705312728882,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,1.0,1.0,1.0,1.0,1.0
0.0,0,0.0,0.0,0.0,0.009433962264150943,1.0,26.5,53,2,0.04166666666666667,0.0,0.04166666666666667,0.04166666666666667,0.7975704669952393,0.9382408261299133,0.8622057437896729,0.799841046333313,0.9110066890716553,0.8518122434616089,0.9183942079544067,0.920242965221405,0.9193177223205566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.023222723367697595,1.0,5.105263157894737,97,19,0.1308411214953271,0.03809523809523809,0.11214953271028037,0.11214953271028037,0.8302707672119141,0.8704012632369995,0.8498625159263611,0.8063231110572815,0.8590372204780579,0.8318458795547485,0.9115379452705383,0.8936921954154968,0.90252685546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1,1.0,1.0,0.0,0.051232993197278906,1.0,4.9,49,10,0.24,0.08333333333333333,0.2,0.2,0.8296507596969604,0.8756482601165771,0.8520292043685913,0.7994174957275391,0.8432046175003052,0.8207274079322815,0.8968382179737091,0.8459481000900269,0.870643675327301,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,1.0,1.0,1.0,1.0,1.0
0.0,0,0.0,0.0,0.0339667352734375,0.04471482048930417,1.0,5.642857142857143,79,14,0.1647058823529412,0.07228915662650602,0.1411764705882353,0.1411764705882353,0.837998628616333,0.90779709815979,0.8715025186538696,0.8210495114326477,0.8856782913208008,0.8521402478218079,0.9434950351715088,0.9259708523750305,0.9346508383750916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1,1.0,1.0,0.1375384551228102,0.210473137973138,0.9310627797040228,0.9333333333333333,28,30,0.5283018867924529,0.27450980392156865,0.37735849056603776,0.37735849056603776,0.8779239654541016,0.8767496347427368,0.8773364424705505,0.8171141147613525,0.858687162399292,0.8373849391937256,0.9002673029899597,0.8722589015960693,0.8860417604446411,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,1.0,1.0,1.0,1.0,1.0
1.0,1,1.0,1.0,0.0,0.016824526420737788,1.0,9.153846153846153,119,13,0.09836065573770492,0.016666666666666666,0.06557377049180327,0.06557377049180327,0.8121803998947144,0.8732305765151978,0.8415998220443726,0.8002690672874451,0.8541051745414734,0.8263111710548401,0.9430460333824158,0.9080351889133453,0.9252066016197205,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,1.0,1.0,1.0,1.0,1.0
