RET_RR,RET_CG,RET_DCG,RET_NDCG,A_BL_BL,A_BL_PR,A_BL_BREV,A_BL_LR,A_BL_LEN,A_BL_REF_LEN,A_RG1,A_RG2,A_RGL,A_RGL_SUM,A_BERT_RAG_PR,A_BERT_RAG_RC,A_BERT_RAG_F1,A_BERT_PR,A_BERT_RC,A_BERT_F1,A_AR_PR,A_AR_RC,A_AR_F1,RET_RC_1,RET_RC_2,RET_RC_3,RET_RC_4,RET_RC_5,RET_RC_6,RET_RC_7,RET_RC_8,RET_RC_9,RET_RC_10,RET_PR_1,RET_PR_2,RET_PR_3,RET_PR_4,RET_PR_5,RET_PR_6,RET_PR_7,RET_PR_8,RET_PR_9,RET_PR_10,RET_F1_1,RET_F1_2,RET_F1_3,RET_F1_4,RET_F1_5,RET_F1_6,RET_F1_7,RET_F1_8,RET_F1_9,RET_F1_10,RET_AP_1,RET_AP_2,RET_AP_3,RET_AP_4,RET_AP_5,RET_AP_6,RET_AP_7,RET_AP_8,RET_AP_9,RET_AP_10
0.0,0,0.0,0.0,0.0,0.07001597666018339,1.0,1.326086956521739,61,46,0.1686746987951807,0.02469135802469136,0.1686746987951807,0.1686746987951807,0.8395064473152161,0.8530160784721375,0.846207320690155,0.8228446841239929,0.8423936367034912,0.8325043320655823,0.9322898983955383,0.9179995059967041,0.9250895380973816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,1,0.43067655807339306,0.0,0.031031970260625815,0.04299485715981415,1.0,5.85,117,20,0.144,0.0813008130081301,0.11199999999999999,0.11199999999999999,0.8318866491317749,0.8841633796691895,0.8572287559509277,0.8233281373977661,0.8868537545204163,0.8539110422134399,0.9831886291503906,0.8820919990539551,0.9299006462097168,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,0.0,0.0,0.0,0.4,0.33333333333333337,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25
0.0,0,0.0,0.0,0.0,0.009801636472042075,1.0,23.0,230,10,0.06862745098039215,0.0198019801980198,0.049019607843137254,0.05882352941176471,0.792566180229187,0.858521580696106,0.8242265582084656,0.8267806768417358,0.870110809803009,0.8478925228118896,0.9156240820884705,0.8976981043815613,0.9065725207328796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1,1.0,1.0,0.1542575734293748,0.17071296778606887,1.0,3.3870967741935485,105,31,0.4,0.30508474576271183,0.25000000000000006,0.25000000000000006,0.8553460240364075,0.9368018507957458,0.8942227959632874,0.8467752933502197,0.9054065942764282,0.8751100301742554,0.9298103451728821,0.9346670508384705,0.9322323799133301,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0,0.0,0.0,0.0,0.0033333333333333335,1.0,37.5,75,2,0.0,0.0,0.0,0.0,0.790037989616394,0.9123954772949219,0.8468196988105774,0.7773821949958801,0.912521481513977,0.8395483493804932,0.9126359820365906,0.8682117462158203,0.8898696899414062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.01174496644295302,1.0,7.842105263157895,149,19,0.08219178082191782,0.013888888888888888,0.0684931506849315,0.0684931506849315,0.790253221988678,0.8734635710716248,0.8297775387763977,0.8220459222793579,0.8721980452537537,0.8463796973228455,0.9145036935806274,0.9007294178009033,0.9075643420219421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1,1.0,1.0,0.0,0.015503875968992248,1.0,12.9,129,10,0.08196721311475409,0.0,0.08196721311475409,0.08196721311475409,0.7815759181976318,0.8594836592674255,0.818680465221405,0.7996478080749512,0.8565018177032471,0.8270989656448364,0.8831063210964203,0.8413167595863342,0.8616868555545807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0,0.0,0.0,0.0,0.01746791951020298,1.0,8.214285714285714,115,14,0.09174311926605505,0.037383177570093455,0.09174311926605505,0.09174311926605505,0.7995033264160156,0.8887838125228882,0.8417828679084778,0.8050063848495483,0.8828369975090027,0.84212726354599,0.8446449041366577,0.8769283890724182,0.8604839444160461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,1,0.6309297535714575,0.0,0.15419006276661879,0.1559008642570457,1.0,4.0,120,30,0.34782608695652184,0.27941176470588236,0.34782608695652184,0.33333333333333337,0.8546805381774902,0.9157546162605286,0.8841641545295715,0.8349257707595825,0.8566209077835083,0.8456341624259949,0.9707890748977661,0.9585685133934021,0.9646401405334473,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,0.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1.0,1,1.0,1.0,0.0,0.012057320189850309,1.0,12.76923076923077,166,13,0.08695652173913043,0.012578616352201259,0.062111801242236024,0.062111801242236024,0.7907929420471191,0.8656047582626343,0.8265093564987183,0.795432448387146,0.857685923576355,0.8253870010375977,0.905716061592102,0.913200318813324,0.9094428420066833,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
