RET_RR,RET_CG,RET_DCG,RET_NDCG,A_BL_BL,A_BL_PR,A_BL_BREV,A_BL_LR,A_BL_LEN,A_BL_REF_LEN,A_RG1,A_RG2,A_RGL,A_RGL_SUM,A_BERT_RAG_PR,A_BERT_RAG_RC,A_BERT_RAG_F1,A_BERT_PR,A_BERT_RC,A_BERT_F1,A_AR_PR,A_AR_RC,A_AR_F1,RET_RC_1,RET_RC_2,RET_RC_3,RET_RC_4,RET_RC_5,RET_RC_6,RET_RC_7,RET_RC_8,RET_RC_9,RET_RC_10,RET_PR_1,RET_PR_2,RET_PR_3,RET_PR_4,RET_PR_5,RET_PR_6,RET_PR_7,RET_PR_8,RET_PR_9,RET_PR_10,RET_F1_1,RET_F1_2,RET_F1_3,RET_F1_4,RET_F1_5,RET_F1_6,RET_F1_7,RET_F1_8,RET_F1_9,RET_F1_10,RET_AP_1,RET_AP_2,RET_AP_3,RET_AP_4,RET_AP_5,RET_AP_6,RET_AP_7,RET_AP_8,RET_AP_9,RET_AP_10
0.25,1,0.43067655807339306,0.0,0.01453163677929787,0.026545734855295575,1.0,9.758620689655173,283,29,0.1328671328671329,0.04929577464788733,0.1048951048951049,0.0979020979020979,0.8148514032363892,0.8717257976531982,0.8423296213150024,0.8240386843681335,0.881376326084137,0.8517436385154724,0.905382513999939,0.9298588037490845,0.9173361361026764,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,0.0,0.0,0.0,0.4,0.33333333333333337,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25
0.5,1,0.6309297535714575,0.0,0.0,0.012153682216433814,1.0,25.75,206,8,0.07608695652173914,0.04395604395604396,0.07608695652173914,0.07608695652173914,0.7979567050933838,0.8749667406082153,0.834689199924469,0.7769044637680054,0.8448658585548401,0.8094611763954163,0.9070544242858887,0.9307930767536163,0.9187088012695312,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,0.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1.0,1,1.0,1.0,0.028557805531621867,0.04109361766699205,1.0,7.870967741935484,244,31,0.1796875,0.07874015748031496,0.109375,0.1328125,0.8188380002975464,0.8811742067337036,0.8488631844520569,0.8629814386367798,0.9094172716140747,0.8855910897254944,0.910332590341568,0.9449415504932404,0.9273139536380768,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.14285714285714285,1,0.3333333333333333,0.0,0.03890220053758357,0.04117425408695878,1.0,15.25,244,16,0.12017167381974249,0.08658008658008659,0.11158798283261805,0.11158798283261805,0.803058922290802,0.90047287940979,0.848980724811554,0.8605818152427673,0.9302517175674438,0.8940616250038147,0.9295929670333862,0.936755359172821,0.933148056268692,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.125,0.1111111111111111,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
0.0,0,0.0,0.0,0.0,0.003472222222222222,1.0,72.0,144,2,0.015748031496062992,0.0,0.015748031496062992,0.015748031496062992,0.7798857688903809,0.9421043395996094,0.8533542156219482,0.7676899433135986,0.9087088108062744,0.8322681188583374,0.9122242629528046,0.8431427776813507,0.8762974143028259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1,1.0,1.0,0.0,0.0014285714285714286,1.0,87.5,175,2,0.0,0.0,0.0,0.0,0.7834197878837585,0.9094336032867432,0.8417364954948425,0.791084349155426,0.9153277277946472,0.8486829400062561,0.87851682305336,0.8970094919204712,0.8876667618751526,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0,0.0,0.0,0.0,0.0018796992481203006,1.0,66.5,133,2,0.0,0.0,0.0,0.0,0.7885292768478394,0.909477174282074,0.8446957468986511,0.7966886162757874,0.9170191287994385,0.8526293039321899,0.9001672267913818,0.8681862652301788,0.883852481842041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.0020161290322580645,1.0,124.0,248,2,0.008474576271186442,0.0,0.008474576271186442,0.008474576271186442,0.7722089290618896,0.9264019727706909,0.8423069715499878,0.7762207388877869,0.909875214099884,0.8377506732940674,0.9177201688289642,0.9009351134300232,0.909232884645462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1,1.0,1.0,0.0,0.001968503937007874,1.0,63.5,127,2,0.0,0.0,0.0,0.0,0.7871659994125366,0.9345031976699829,0.8545301556587219,0.7864862680435181,0.9138484001159668,0.8453973531723022,0.8828040361404419,0.9177367389202118,0.8999312520027161,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.16666666666666666,1,0.3562071871080222,0.0,0.010259758354694762,0.014537362766374186,1.0,22.53846153846154,293,13,0.07719298245614037,0.03533568904593639,0.056140350877192984,0.056140350877192984,0.7938729524612427,0.8939259648323059,0.8409338593482971,0.8485526442527771,0.9137468338012695,0.87994384765625,0.8638298213481903,0.8769013583660126,0.8703116774559021,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
