RET_RR,RET_CG,RET_DCG,RET_NDCG,A_BL_BL,A_BL_PR,A_BL_BREV,A_BL_LR,A_BL_LEN,A_BL_REF_LEN,A_RG1,A_RG2,A_RGL,A_RGL_SUM,A_BERT_RAG_PR,A_BERT_RAG_RC,A_BERT_RAG_F1,A_BERT_PR,A_BERT_RC,A_BERT_F1,A_AR_PR,A_AR_RC,A_AR_F1,RET_RC_1,RET_RC_2,RET_RC_3,RET_RC_4,RET_RC_5,RET_PR_1,RET_PR_2,RET_PR_3,RET_PR_4,RET_PR_5,RET_F1_1,RET_F1_2,RET_F1_3,RET_F1_4,RET_F1_5,RET_AP_1,RET_AP_2,RET_AP_3,RET_AP_4,RET_AP_5
0.0,0,0.0,0.0,0.015575514026847473,0.016443361271580376,1.0,35.666666666666664,214,6,0.05235602094240838,0.04232804232804233,0.05235602094240838,0.05235602094240838,0.7829663753509521,0.8635298013687134,0.8212770819664001,0.815385103225708,0.827179491519928,0.8212399482727051,0.9460803866386414,0.9239580035209656,0.9348883032798767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.03800815858989644,1.0,5.5,99,18,0.20560747663551399,0.07619047619047618,0.14953271028037385,0.14953271028037385,0.847901463508606,0.895203709602356,0.8709107637405396,0.8306480646133423,0.8849213123321533,0.8569262027740479,0.9555456042289734,0.9397435188293457,0.9475786685943604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.04677374743164217,1.0,9.5,38,4,0.1875,0.13333333333333333,0.1875,0.1875,0.7980912327766418,0.9491161704063416,0.8670765161514282,0.8095296621322632,0.8542413115501404,0.831284761428833,0.9361878633499146,0.9028146862983704,0.9191573262214661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.005747126436781609,1.0,6.214285714285714,87,14,0.04395604395604395,0.0,0.021978021978021976,0.021978021978021976,0.8051762580871582,0.7907543182373047,0.7979000806808472,0.8022093176841736,0.8090513348579407,0.8056158423423767,0.8969928026199341,0.870291531085968,0.8834404349327087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.03898536144402648,1.0,4.733333333333333,71,15,0.18666666666666668,0.08219178082191782,0.18666666666666668,0.18666666666666668,0.8503896594047546,0.8926998376846313,0.8710312843322754,0.8350902795791626,0.8687422871589661,0.8515838980674744,0.9190527200698853,0.9122371971607208,0.9156258702278137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.011662106703146375,1.0,17.2,86,5,0.07894736842105264,0.027027027027027032,0.07894736842105264,0.07894736842105264,0.7909484505653381,0.9065575003623962,0.8448161482810974,0.790496826171875,0.8061519861221313,0.7982476949691772,0.9313800036907196,0.9521490335464478,0.9416350722312927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.013513513513513514,1.0,12.333333333333334,37,3,0.1142857142857143,0.06060606060606061,0.1142857142857143,0.1142857142857143,0.7915247082710266,0.8998993635177612,0.842240035533905,0.7849953174591064,0.8821013569831848,0.8307202458381653,0.8561015129089355,0.8956809043884277,0.8754441142082214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.05044306697304941,0.062393668213126904,1.0,4.333333333333333,117,27,0.21875,0.11111111111111112,0.1875,0.1875,0.8359813690185547,0.8954352736473083,0.8646875619888306,0.8343976736068726,0.886089026927948,0.8594668507575989,0.9582041501998901,0.9254873394966125,0.9415616393089294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.19311511769790024,0.2019899116281647,1.0,2.611111111111111,94,36,0.4745762711864407,0.3275862068965517,0.42372881355932207,0.42372881355932207,0.8261964917182922,0.9293741583824158,0.8747534155845642,0.8199739456176758,0.8830033540725708,0.8503222465515137,0.887671947479248,0.9149514436721802,0.9011052250862122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.019230769230769232,1.0,13.0,26,2,0.09523809523809523,0.0,0.09523809523809523,0.09523809523809523,0.7914880514144897,0.9491376280784607,0.8631736636161804,0.7915347814559937,0.9106746912002563,0.8469353318214417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1,1.0,1.0,0.19656949429490356,0.21151401160586705,1.0,2.3225806451612905,72,31,0.42222222222222217,0.29545454545454547,0.35555555555555557,0.35555555555555557,0.9018052816390991,0.935296356678009,0.9182454943656921,0.8524787425994873,0.9017974138259888,0.8764448165893555,0.9293622970581055,0.9314361214637756,0.9303980469703674,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,1.0,1.0,1.0,1.0,1.0
1.0,1,1.0,1.0,0.07637220463250013,0.0982633117545855,1.0,2.4,72,30,0.35555555555555557,0.1590909090909091,0.22222222222222224,0.22222222222222224,0.8356736898422241,0.8746322393417358,0.854709267616272,0.8040008544921875,0.8531563878059387,0.8278496265411377,0.9503486156463623,0.8922325372695923,0.9203740954399109,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,1.0,1.0,1.0,1.0,1.0
0.5,1,0.6309297535714575,0.0,0.0,0.11925770308123249,1.0,2.0,36,18,0.41666666666666663,0.21739130434782608,0.3333333333333333,0.3333333333333333,0.8709575533866882,0.9138882756233215,0.8919066190719604,0.7872917652130127,0.8656759858131409,0.8246254324913025,0.9183211028575897,0.9300735890865326,0.9241591691970825,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.3333333333333333,0.25,0.2,0.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.0,0.5,0.5,0.5,0.5
0.0,0,0.0,0.0,0.044037368359595666,0.054732607538469105,1.0,6.764705882352941,115,17,0.1680672268907563,0.10256410256410257,0.15126050420168066,0.15126050420168066,0.8279755115509033,0.894500195980072,0.8599531650543213,0.823009729385376,0.8572136759757996,0.8397635221481323,0.9855649471282959,0.9540691375732422,0.9695613384246826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
