RET_RR,RET_CG,RET_DCG,RET_NDCG,A_BL_BL,A_BL_PR,A_BL_BREV,A_BL_LR,A_BL_LEN,A_BL_REF_LEN,A_RG1,A_RG2,A_RGL,A_RGL_SUM,A_BERT_RAG_PR,A_BERT_RAG_RC,A_BERT_RAG_F1,A_BERT_PR,A_BERT_RC,A_BERT_F1,A_AR_PR,A_AR_RC,A_AR_F1,RET_RC_1,RET_RC_2,RET_RC_3,RET_RC_4,RET_RC_5,RET_RC_6,RET_RC_7,RET_RC_8,RET_RC_9,RET_RC_10,RET_PR_1,RET_PR_2,RET_PR_3,RET_PR_4,RET_PR_5,RET_PR_6,RET_PR_7,RET_PR_8,RET_PR_9,RET_PR_10,RET_F1_1,RET_F1_2,RET_F1_3,RET_F1_4,RET_F1_5,RET_F1_6,RET_F1_7,RET_F1_8,RET_F1_9,RET_F1_10,RET_AP_1,RET_AP_2,RET_AP_3,RET_AP_4,RET_AP_5,RET_AP_6,RET_AP_7,RET_AP_8,RET_AP_9,RET_AP_10
0.0,0,0.0,0.0,0.0,0.011814914645103324,1.0,17.666666666666668,106,6,0.0980392156862745,0.039999999999999994,0.0784313725490196,0.0784313725490196,0.8121850490570068,0.8807787299156189,0.8450922966003418,0.7743169069290161,0.8297355771064758,0.801068902015686,0.881529688835144,0.8975828289985657,0.8894306719303131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.029850746268656716,1.0,3.7222222222222223,67,18,0.25,0.05128205128205128,0.22499999999999998,0.22499999999999998,0.8576701879501343,0.9003081321716309,0.878472089767456,0.8369571566581726,0.8971229791641235,0.8659963011741638,0.9348725080490112,0.9388498067855835,0.9368569254875183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.010025252525252526,1.0,25.0,100,4,0.047058823529411764,0.024096385542168672,0.047058823529411764,0.047058823529411764,0.785788893699646,0.9030189514160156,0.8403351306915283,0.7850436568260193,0.8543120622634888,0.8182144165039062,0.9729341268539429,0.9171947836875916,0.9442425966262817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.005494505494505495,1.0,6.5,91,14,0.042105263157894736,0.0,0.042105263157894736,0.042105263157894736,0.8120256662368774,0.7842739820480347,0.79790860414505,0.8125793933868408,0.8779312372207642,0.8439921736717224,0.9377841353416443,0.8848226070404053,0.9105338454246521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.02347343469627306,0.030925412435669295,1.0,8.133333333333333,122,15,0.125,0.07272727272727272,0.10714285714285714,0.10714285714285714,0.7992783784866333,0.8762523531913757,0.8359972834587097,0.8152567148208618,0.8715605735778809,0.8424689769744873,0.9056544303894043,0.8410161137580872,0.8721393346786499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.017170852359208524,1.0,14.6,73,5,0.08955223880597014,0.03076923076923077,0.08955223880597014,0.08955223880597014,0.7988168001174927,0.9015504121780396,0.8470800518989563,0.7798919677734375,0.8088771104812622,0.794120192527771,0.9354763031005859,0.9639203548431396,0.9494853615760803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.002380952380952381,1.0,35.0,105,3,0.0,0.0,0.0,0.0,0.8033822178840637,0.8848307132720947,0.8421417474746704,0.7753719091415405,0.881277859210968,0.8249396681785583,0.833381175994873,0.8591856360435486,0.8460866212844849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0329525726462884,0.04161407164159711,1.0,6.703703703703703,181,27,0.15957446808510636,0.06451612903225806,0.11702127659574468,0.13829787234042554,0.8219954371452332,0.8849483728408813,0.8523110747337341,0.8284207582473755,0.8881347179412842,0.8572391271591187,0.9035975337028503,0.9547865390777588,0.9284870028495789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.2792108792411791,0.2857587878871402,1.0,2.0277777777777777,73,36,0.5192307692307693,0.4117647058823529,0.4807692307692308,0.4807692307692308,0.8783292770385742,0.9394289255142212,0.9078522324562073,0.8432550430297852,0.8949593305587769,0.8683381676673889,0.857482373714447,0.8967519104480743,0.8766743540763855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.0005580357142857143,1.0,224.0,448,2,0.0,0.0,0.0,0.0,0.7321721315383911,0.9078476428985596,0.8106008768081665,0.7743407487869263,0.9168757796287537,0.8396019339561462,0.8305506706237793,0.8609409332275391,0.8454727530479431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
