RET_RR,RET_CG,RET_DCG,RET_NDCG,A_BL_BL,A_BL_PR,A_BL_BREV,A_BL_LR,A_BL_LEN,A_BL_REF_LEN,A_RG1,A_RG2,A_RGL,A_RGL_SUM,A_BERT_RAG_PR,A_BERT_RAG_RC,A_BERT_RAG_F1,A_BERT_PR,A_BERT_RC,A_BERT_F1,A_AR_PR,A_AR_RC,A_AR_F1,RET_RC_1,RET_RC_2,RET_RC_3,RET_RC_4,RET_RC_5,RET_PR_1,RET_PR_2,RET_PR_3,RET_PR_4,RET_PR_5,RET_F1_1,RET_F1_2,RET_F1_3,RET_F1_4,RET_F1_5,RET_AP_1,RET_AP_2,RET_AP_3,RET_AP_4,RET_AP_5
0.0,0,0.0,0.0,0.0,0.007246376811594203,1.0,11.5,69,6,0.029411764705882353,0.0,0.029411764705882353,0.029411764705882353,0.8165206909179688,0.834502100944519,0.8254135251045227,0.7983270883560181,0.823654294013977,0.8107929229736328,0.8535513281822205,0.8575994372367859,0.8555573523044586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.040278754492889514,1.0,4.5,81,18,0.23404255319148934,0.08695652173913043,0.1702127659574468,0.1702127659574468,0.8580068349838257,0.9106652140617371,0.8835521936416626,0.793943464756012,0.8570259809494019,0.8242795467376709,0.9465929269790649,0.9462507963180542,0.9464218020439148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.04677374743164217,1.0,9.5,38,4,0.18181818181818182,0.12903225806451613,0.18181818181818182,0.18181818181818182,0.795353889465332,0.9497268199920654,0.8657123446464539,0.8143028616905212,0.848800778388977,0.8311940431594849,0.9576622843742371,0.8977029323577881,0.926713764667511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.16018962504274534,0.16133306626063432,1.0,4.857142857142857,68,14,0.28169014084507044,0.2608695652173913,0.28169014084507044,0.28169014084507044,0.839484691619873,0.9426566362380981,0.8880842924118042,0.8000097274780273,0.8452637195587158,0.8220143914222717,0.8916002511978149,0.8579946160316467,0.8744747042655945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.02279978291428673,1.0,8.8,132,15,0.10218978102189781,0.04444444444444445,0.10218978102189781,0.10218978102189781,0.8270991444587708,0.8753514289855957,0.8505415320396423,0.8242121338844299,0.8711910247802734,0.8470507264137268,0.9197879433631897,0.91814985871315,0.918967604637146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.007352941176470588,1.0,13.6,68,5,0.06896551724137931,0.0,0.06896551724137931,0.06896551724137931,0.7754857540130615,0.8145990371704102,0.7945613265037537,0.7805414199829102,0.8118761777877808,0.7959005236625671,0.9216708540916443,0.9403141140937805,0.9308949410915375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.013513513513513514,1.0,12.333333333333334,37,3,0.1142857142857143,0.06060606060606061,0.1142857142857143,0.1142857142857143,0.7915247082710266,0.8998993635177612,0.842240035533905,0.770246148109436,0.884139895439148,0.8232725858688354,0.8558064699172974,0.8879525661468506,0.8715831637382507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0364164805762619,0.05138415419127296,1.0,4.888888888888889,132,27,0.2074074074074074,0.09022556390977443,0.1925925925925926,0.1925925925925926,0.8386266231536865,0.8955281972885132,0.8661438822746277,0.8482694029808044,0.9013115763664246,0.8739864230155945,0.8967020809650421,0.9204458892345428,0.9084101915359497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.09225723067981889,0.09777676698452623,1.0,5.5,198,36,0.2792792792792793,0.2,0.27027027027027023,0.25225225225225223,0.8391057252883911,0.902655839920044,0.8697214722633362,0.8389207124710083,0.9093433618545532,0.8727136850357056,0.9619706273078918,0.9812271595001221,0.9715035557746887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.00909090909090909,1.0,27.5,55,2,0.04166666666666667,0.0,0.04166666666666667,0.04166666666666667,0.7844061255455017,0.941251277923584,0.8557008504867554,0.7834526896476746,0.9100340008735657,0.8420126438140869,0.9067422449588776,0.9173067212104797,0.9119077026844025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
