RET_RR,RET_CG,RET_DCG,RET_NDCG,A_BL_BL,A_BL_PR,A_BL_BREV,A_BL_LR,A_BL_LEN,A_BL_REF_LEN,A_RG1,A_RG2,A_RGL,A_RGL_SUM,A_BERT_RAG_PR,A_BERT_RAG_RC,A_BERT_RAG_F1,A_BERT_PR,A_BERT_RC,A_BERT_F1,A_AR_PR,A_AR_RC,A_AR_F1,RET_RC_1,RET_RC_2,RET_RC_3,RET_RC_4,RET_RC_5,RET_PR_1,RET_PR_2,RET_PR_3,RET_PR_4,RET_PR_5,RET_F1_1,RET_F1_2,RET_F1_3,RET_F1_4,RET_F1_5,RET_AP_1,RET_AP_2,RET_AP_3,RET_AP_4,RET_AP_5
0.0,0,0.0,0.0,0.0,0.012652030509173367,1.0,16.5,99,6,0.12048192771084336,0.07407407407407407,0.12048192771084336,0.12048192771084336,0.7872027158737183,0.8791539072990417,0.8306413292884827,0.7608375549316406,0.8213484287261963,0.7899358868598938,0.9735727310180664,0.9746895432472229,0.9741308689117432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3333333333333333,1,0.5,0.0,0.0,0.028169014084507043,1.0,3.9444444444444446,71,18,0.2631578947368421,0.05405405405405405,0.15789473684210525,0.15789473684210525,0.8029259443283081,0.896260678768158,0.8470299243927002,0.8336774110794067,0.9026917219161987,0.866813063621521,0.9474067687988281,0.9455999732017517,0.9465025067329407,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.25,0.2,0.0,0.0,0.5,0.4,0.33333333333333337,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
1.0,1,1.0,1.0,0.0,0.012384259259259258,1.0,20.25,81,4,0.09230769230769231,0.06349206349206349,0.09230769230769231,0.09230769230769231,0.7846148014068604,0.9043552279472351,0.840240478515625,0.7871106863021851,0.8510061502456665,0.8178123235702515,0.934917151927948,0.8860442638397217,0.909824013710022,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,1.0,1.0,1.0,1.0,1.0
0.3333333333333333,1,0.5,0.0,0.07286182032113671,0.07439890145679104,1.0,6.571428571428571,92,14,0.13186813186813187,0.06741573033707865,0.0879120879120879,0.0879120879120879,0.8247590065002441,0.9029784798622131,0.8620981574058533,0.8231090307235718,0.8546096682548523,0.8385636210441589,0.897536039352417,0.8503615856170654,0.8733121752738953,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.25,0.2,0.0,0.0,0.5,0.4,0.33333333333333337,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
1.0,1,1.0,1.0,0.018189712132964816,0.023998292988430654,1.0,10.466666666666667,157,15,0.12121212121212119,0.06153846153846155,0.09090909090909091,0.09090909090909091,0.7684924006462097,0.8808708190917969,0.8208531737327576,0.8237576484680176,0.8646320104598999,0.843700110912323,0.9189892411231995,0.7977610230445862,0.8540948629379272,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,1.0,1.0,1.0,1.0,1.0
1.0,1,1.0,1.0,0.0,0.016711711711711714,1.0,15.0,75,5,0.08695652173913043,0.029850746268656716,0.08695652173913043,0.08695652173913043,0.7834881544113159,0.9044071435928345,0.8396164178848267,0.7682701349258423,0.814030647277832,0.7904886603355408,0.9305161237716675,0.9243168830871582,0.9274061322212219,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,1.0,1.0,1.0,1.0,1.0
0.5,1,0.6309297535714575,0.0,0.0,0.007692307692307693,1.0,21.666666666666668,65,3,0.06779661016949151,0.03508771929824561,0.06779661016949151,0.06779661016949151,0.7809640169143677,0.895020067691803,0.8341110944747925,0.7507495880126953,0.8777870535850525,0.8093133568763733,0.8383833169937134,0.8881455659866333,0.8625473380088806,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.3333333333333333,0.25,0.2,0.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.0,0.5,0.5,0.5,0.5
1.0,1,1.0,1.0,0.049570189735659256,0.06071504715426734,1.0,4.148148148148148,112,27,0.21666666666666665,0.0847457627118644,0.15,0.15,0.8387292623519897,0.8855111598968506,0.8614855408668518,0.7966286540031433,0.8772993087768555,0.8350200653076172,0.9881563782691956,0.9709488749504089,0.9794771075248718,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,1.0,1.0,1.0,1.0,1.0
1.0,1,1.0,1.0,0.18014040070918605,0.18438336268155306,1.0,3.5,126,36,0.4078947368421053,0.33333333333333337,0.3947368421052631,0.3947368421052631,0.8662905693054199,0.9475187063217163,0.9050858020782471,0.8559405207633972,0.9037281274795532,0.8791854381561279,0.8710260093212128,0.8835336267948151,0.8771802484989166,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,1.0,1.0,1.0,1.0,1.0
0.5,1,0.6309297535714575,0.0,0.0,0.0043859649122807015,1.0,28.5,57,2,0.0,0.0,0.0,0.0,0.7852957248687744,0.9123309850692749,0.8440602421760559,0.7601189613342285,0.9125175476074219,0.8293755054473877,0.8224287629127502,0.8720914125442505,0.8465322852134705,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.3333333333333333,0.25,0.2,0.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.0,0.5,0.5,0.5,0.5
0.0,0,0.0,0.0,0.17947559874193858,0.19125739980216153,1.0,2.3548387096774195,73,31,0.4146341463414634,0.275,0.3170731707317073,0.3170731707317073,0.8697941899299622,0.9179927110671997,0.893243670463562,0.8393638730049133,0.9028966426849365,0.8699718713760376,0.9513931274414062,0.9643174409866333,0.957811713218689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.07883875462047352,0.08511041246137167,1.0,4.833333333333333,145,30,0.2515723270440252,0.16560509554140126,0.2138364779874214,0.2138364779874214,0.8321259617805481,0.8904244899749756,0.8602887392044067,0.83713698387146,0.8620955944061279,0.8494329452514648,0.8858842849731445,0.8423653244972229,0.8635769486427307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
