RET_RR,RET_CG,RET_DCG,RET_NDCG,A_BL_BL,A_BL_PR,A_BL_BREV,A_BL_LR,A_BL_LEN,A_BL_REF_LEN,A_RG1,A_RG2,A_RGL,A_RGL_SUM,A_BERT_RAG_PR,A_BERT_RAG_RC,A_BERT_RAG_F1,A_BERT_PR,A_BERT_RC,A_BERT_F1,A_AR_PR,A_AR_RC,A_AR_F1,RET_RC_1,RET_RC_2,RET_RC_3,RET_RC_4,RET_RC_5,RET_RC_6,RET_RC_7,RET_RC_8,RET_RC_9,RET_RC_10,RET_PR_1,RET_PR_2,RET_PR_3,RET_PR_4,RET_PR_5,RET_PR_6,RET_PR_7,RET_PR_8,RET_PR_9,RET_PR_10,RET_F1_1,RET_F1_2,RET_F1_3,RET_F1_4,RET_F1_5,RET_F1_6,RET_F1_7,RET_F1_8,RET_F1_9,RET_F1_10,RET_AP_1,RET_AP_2,RET_AP_3,RET_AP_4,RET_AP_5,RET_AP_6,RET_AP_7,RET_AP_8,RET_AP_9,RET_AP_10
1.0,1,1.0,1.0,0.0,0.0177803705049655,1.0,16.5,99,6,0.12195121951219512,0.1,0.12195121951219512,0.12195121951219512,0.7791502475738525,0.8910834789276123,0.8313661813735962,0.7813718318939209,0.8261533379554749,0.8031389117240906,0.9372288584709167,0.9364891648292542,0.9368588924407959,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3333333333333333,1,0.5,0.0,0.0,0.037037037037037035,1.0,3.0,54,18,0.28571428571428575,0.029411764705882353,0.17142857142857143,0.17142857142857143,0.8615986108779907,0.8971014022827148,0.8789916634559631,0.815430760383606,0.8875970840454102,0.849984884262085,0.8960107564926147,0.9035882949829102,0.8997836112976074,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,0.0,0.0,0.5,0.4,0.33333333333333337,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
1.0,1,1.0,1.0,0.0,0.0065466976264189885,1.0,38.25,153,4,0.047244094488188976,0.032,0.047244094488188976,0.047244094488188976,0.7580932378768921,0.8965713381767273,0.8215376734733582,0.7668285369873047,0.8549215793609619,0.8084824681282043,0.9235807657241821,0.8746798634529114,0.8984568119049072,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1,1.0,1.0,0.03170756557332854,0.032743957006423234,1.0,15.357142857142858,215,14,0.06635071090047394,0.028708133971291863,0.03791469194312796,0.06635071090047394,0.7946676015853882,0.9047983884811401,0.8461645841598511,0.8138325214385986,0.8753818273544312,0.8434858322143555,0.8880112171173096,0.8656569719314575,0.8766916394233704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1,1.0,1.0,0.02814609281042206,0.03834930536815174,1.0,7.0,105,15,0.1616161616161616,0.08247422680412371,0.1212121212121212,0.1212121212121212,0.8180807828903198,0.8936985731124878,0.8542194366455078,0.8160468935966492,0.8741258382797241,0.8440884947776794,0.9372921586036682,0.9280027747154236,0.932624340057373,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,1,0.6309297535714575,0.0,0.0,0.006384092098377812,1.0,39.2,196,5,0.03896103896103896,0.013157894736842106,0.03896103896103896,0.03896103896103896,0.7459743022918701,0.8640549182891846,0.8006845712661743,0.7610737681388855,0.8160550594329834,0.7876060009002686,0.9311461448669434,0.9363927245140076,0.9337620735168457,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,0.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1.0,1,1.0,1.0,0.0,0.01020408163265306,1.0,16.333333333333332,49,3,0.09523809523809523,0.05,0.09523809523809523,0.09523809523809523,0.7667341828346252,0.9000149369239807,0.8280457258224487,0.7787742614746094,0.8822022676467896,0.8272680640220642,0.8560331463813782,0.8956326246261597,0.8753852248191833,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,1,0.6309297535714575,0.0,0.04174772794381893,0.05469413120141639,1.0,4.2592592592592595,115,27,0.2113821138211382,0.11570247933884298,0.1951219512195122,0.1951219512195122,0.8429503440856934,0.8883761167526245,0.8650673031806946,0.7973034977912903,0.8835799694061279,0.8382275700569153,0.9364179372787476,0.921046257019043,0.9286684989929199,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,0.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1.0,1,1.0,1.0,0.22361071809708108,0.22994441299308654,1.0,2.7222222222222223,98,36,0.48,0.39024390243902435,0.41600000000000004,0.41600000000000004,0.8532843589782715,0.9445520639419556,0.8966016173362732,0.85197913646698,0.921881914138794,0.8855531811714172,0.8643360435962677,0.8869482576847076,0.8754705786705017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,1,0.6309297535714575,0.0,0.0,0.007575757575757576,1.0,33.0,66,2,0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655,0.7810350656509399,0.9127870202064514,0.8417869806289673,0.7776881456375122,0.93407142162323,0.8487363457679749,0.9057305455207825,0.9241641163825989,0.9147702157497406,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,0.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
