RET_RR,RET_CG,RET_DCG,RET_NDCG,A_BL_BL,A_BL_PR,A_BL_BREV,A_BL_LR,A_BL_LEN,A_BL_REF_LEN,A_RG1,A_RG2,A_RGL,A_RGL_SUM,A_BERT_RAG_PR,A_BERT_RAG_RC,A_BERT_RAG_F1,A_BERT_PR,A_BERT_RC,A_BERT_F1,A_AR_PR,A_AR_RC,A_AR_F1,RET_RC_1,RET_RC_2,RET_RC_3,RET_RC_4,RET_RC_5,RET_PR_1,RET_PR_2,RET_PR_3,RET_PR_4,RET_PR_5,RET_F1_1,RET_F1_2,RET_F1_3,RET_F1_4,RET_F1_5,RET_AP_1,RET_AP_2,RET_AP_3,RET_AP_4,RET_AP_5
0.0,0,0.0,0.0,0.012513347782042132,0.013214882801280867,1.0,44.333333333333336,266,6,0.044843049327354265,0.03619909502262444,0.044843049327354265,0.044843049327354265,0.7636050581932068,0.8558226227760315,0.8070882558822632,0.7769018411636353,0.8259320259094238,0.8006670475006104,0.9129401445388794,0.9453666806221008,0.9288670420646667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.012025037160906726,1.0,11.555555555555555,208,18,0.10731707317073172,0.03940886699507389,0.0878048780487805,0.0878048780487805,0.7961857318878174,0.8759666681289673,0.8341729640960693,0.8057252764701843,0.8741103410720825,0.8385258316993713,0.9152502119541168,0.913355678319931,0.9142910540103912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.00936783636043026,1.0,26.75,107,4,0.061224489795918366,0.04166666666666667,0.061224489795918366,0.061224489795918366,0.7924168109893799,0.8950499296188354,0.8406122326850891,0.7970946431159973,0.8671538829803467,0.8306496739387512,0.9016377925872803,0.8849697411060333,0.8931829035282135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.011927655677655679,1.0,7.5,105,14,0.07339449541284405,0.037383177570093455,0.055045871559633024,0.055045871559633024,0.8020839691162109,0.8344798684120178,0.8179612755775452,0.793986439704895,0.8355239033699036,0.8142257332801819,0.9235616624355316,0.9012568593025208,0.9122205674648285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.034450799013064554,0.035572828991973296,1.0,13.2,198,15,0.10526315789473685,0.07446808510638298,0.09473684210526317,0.09473684210526317,0.8027565479278564,0.8759866952896118,0.837774395942688,0.8465392589569092,0.8862682580947876,0.8659483194351196,0.932606041431427,0.9229591190814972,0.9277573227882385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.003816793893129771,1.0,26.2,131,5,0.034782608695652174,0.0,0.034782608695652174,0.034782608695652174,0.7764462232589722,0.8128358721733093,0.7942245006561279,0.7768378257751465,0.808064341545105,0.7921434640884399,0.8677523732185364,0.9002302885055542,0.8835025131702423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.0053262600978495845,1.0,62.666666666666664,188,3,0.02631578947368421,0.013333333333333332,0.02631578947368421,0.02631578947368421,0.7354736924171448,0.8875863552093506,0.8044020533561707,0.777624785900116,0.8948075771331787,0.8321108222007751,0.9947180151939392,0.9947180151939392,0.9947180151939392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.08188353707842023,0.08516365379890972,1.0,7.111111111111111,192,27,0.2298850574712644,0.18604651162790697,0.16091954022988506,0.1724137931034483,0.8081299066543579,0.9325852394104004,0.8659085035324097,0.8232097625732422,0.8916454315185547,0.8560620546340942,0.8559039235115051,0.9225404262542725,0.8879713118076324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.11899129013122106,0.1267377442437414,1.0,4.25,153,36,0.3468208092485549,0.2456140350877193,0.24277456647398846,0.24277456647398846,0.841273307800293,0.9114145040512085,0.8749403953552246,0.8516502380371094,0.923386812210083,0.8860689401626587,0.8866239190101624,0.9178157150745392,0.9015803635120392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.001152073732718894,1.0,108.5,217,2,0.0,0.0,0.0,0.0,0.7420863509178162,0.9089651107788086,0.8170921802520752,0.7892119884490967,0.9131898283958435,0.8466865420341492,0.965281218290329,0.9641447365283966,0.9647004008293152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1,1.0,1.0,0.12348891611332424,0.12457642410819078,1.0,6.193548387096774,192,31,0.24615384615384617,0.20725388601036268,0.2358974358974359,0.2358974358974359,0.856293261051178,0.9247208833694458,0.889192521572113,0.8449216485023499,0.9077722430229187,0.8752200603485107,0.9413318932056427,0.9138711988925934,0.9272939264774323,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,1.0,1.0,1.0,1.0,1.0
1.0,1,1.0,1.0,0.04293404075443857,0.046413052981732955,1.0,8.833333333333334,265,30,0.14074074074074075,0.09701492537313432,0.13333333333333333,0.14074074074074075,0.8078181743621826,0.8665390014648438,0.8361489176750183,0.8276710510253906,0.868820071220398,0.8477464914321899,0.9243702292442322,0.8779671788215637,0.8999074101448059,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,1.0,1.0,1.0,1.0,1.0
0.5,1,0.6309297535714575,0.0,0.06552838480867108,0.08603791060943919,1.0,4.722222222222222,85,18,0.2921348314606742,0.16091954022988506,0.2247191011235955,0.2247191011235955,0.7958066463470459,0.9009013772010803,0.8450992703437805,0.7909541726112366,0.8624675869941711,0.8251643776893616,0.8390666842460632,0.8634153008460999,0.8510344624519348,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.3333333333333333,0.25,0.2,0.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.0,0.5,0.5,0.5,0.5
0.0,0,0.0,0.0,0.04338358885785115,0.050738945150024854,1.0,7.588235294117647,129,17,0.16528925619834708,0.1176470588235294,0.16528925619834708,0.1487603305785124,0.8054277896881104,0.9040974974632263,0.8519151210784912,0.8360064029693604,0.9055790901184082,0.8694031238555908,0.9439946115016937,0.8978697955608368,0.9203525185585022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1,1.0,1.0,0.0,0.02658766170216552,1.0,4.714285714285714,132,28,0.11267605633802817,0.028571428571428574,0.09859154929577466,0.09859154929577466,0.8252511024475098,0.8492682576179504,0.8370874524116516,0.8507568836212158,0.8675704598426819,0.8590814471244812,0.9316999912261963,0.912005603313446,0.9216845035552979,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,1.0,1.0,1.0,1.0,1.0
0.2,1,0.38685280723454163,0.0,0.0,0.03268955329276295,1.0,9.2,230,25,0.13100436681222707,0.07048458149779736,0.10480349344978167,0.11353711790393015,0.8050012588500977,0.8683212399482727,0.8354632258415222,0.816034197807312,0.8682910203933716,0.8413519859313965,0.8806276321411133,0.9064256250858307,0.8932561874389648,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.2
0.2,1,0.38685280723454163,0.0,0.09501669232676618,0.09521471355472157,1.0,9.5,285,30,0.17999999999999997,0.17449664429530198,0.17999999999999997,0.17999999999999997,0.7878515124320984,0.9174531102180481,0.8477275371551514,0.8089581727981567,0.8454999923706055,0.8268255591392517,0.9466003477573395,0.9209720492362976,0.9335817694664001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.2
1.0,1,1.0,1.0,0.1818958799213559,0.19854953475643133,1.0,3.0,30,10,0.5,0.3529411764705882,0.3333333333333333,0.3333333333333333,0.8737126588821411,0.9382467269897461,0.9048305153846741,0.8364946246147156,0.8756462931632996,0.8556228280067444,0.9754099249839783,0.9771525859832764,0.9762804508209229,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,1.0,1.0,1.0,1.0,1.0
1.0,1,1.0,1.0,0.18016802864276416,0.1975264738422633,1.0,2.2941176470588234,39,17,0.43137254901960786,0.32653061224489793,0.43137254901960786,0.43137254901960786,0.8692247867584229,0.9417805671691895,0.9040492177009583,0.8617141246795654,0.9386932253837585,0.8985579609870911,0.9754500389099121,0.9720576107501984,0.9737316071987152,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,1.0,1.0,1.0,1.0,1.0
0.0,0,0.0,0.0,0.13574363003136736,0.14340887870299635,1.0,4.5,36,8,0.358974358974359,0.3243243243243243,0.358974358974359,0.358974358974359,0.8485835194587708,0.9384682178497314,0.8912653923034668,0.824427604675293,0.9472760558128357,0.8815926909446716,0.9299124777317047,0.9285243451595306,0.9291845858097076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1,1.0,1.0,0.03351192221127977,0.04189905599761008,1.0,7.2,144,20,0.14666666666666667,0.05405405405405405,0.14666666666666667,0.14666666666666667,0.8273578882217407,0.8818211555480957,0.8537217974662781,0.8353403806686401,0.8925084471702576,0.8629787564277649,0.950887143611908,0.928920716047287,0.9397733509540558,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,1.0,1.0,1.0,1.0,1.0
1.0,1,1.0,1.0,0.0,0.16463427713427714,1.0,2.176470588235294,37,17,0.5333333333333333,0.23255813953488377,0.4,0.4888888888888889,0.8586664199829102,0.9339010119438171,0.8947048783302307,0.8407951593399048,0.9265082478523254,0.8815731406211853,0.9115800261497498,0.9454143643379211,0.9281889796257019,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,1.0,1.0,1.0,1.0,1.0
1.0,1,1.0,1.0,0.0,0.018617021276595744,1.0,4.7,94,20,0.14414414414414417,0.03669724770642202,0.12612612612612614,0.09009009009009009,0.8349462151527405,0.875517725944519,0.8547507524490356,0.8168976306915283,0.864293098449707,0.8399273157119751,0.9227336347103119,0.9092329740524292,0.915794849395752,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,1.0,1.0,1.0,1.0,1.0
0.0,0,0.0,0.0,0.0,0.01748360988511846,1.0,9.379310344827585,272,29,0.09285714285714286,0.021582733812949645,0.0857142857142857,0.0642857142857143,0.805418848991394,0.8591285943984985,0.8314071893692017,0.8273706436157227,0.8797124624252319,0.852739155292511,0.9333051145076752,0.9064362943172455,0.9196717739105225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.054685090907006746,0.05827407047274459,1.0,10.0,310,31,0.17337461300309595,0.12461059190031154,0.1547987616099071,0.1609907120743034,0.815238356590271,0.8951328992843628,0.8533196449279785,0.8618367910385132,0.9058970212936401,0.8833178281784058,0.8967641294002533,0.9056265354156494,0.9011296629905701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.04439441853941304,0.04697712961153447,1.0,13.375,214,16,0.13888888888888887,0.10280373831775699,0.12962962962962965,0.11111111111111112,0.8291809558868408,0.9082220196723938,0.8669036030769348,0.8641812205314636,0.934044599533081,0.8977557420730591,0.9226610362529755,0.9093779623508453,0.9159631133079529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.01993024685597536,0.0224701318053541,1.0,16.227272727272727,357,22,0.07202216066481995,0.06128133704735377,0.07202216066481995,0.07202216066481995,0.8019427061080933,0.880731463432312,0.8394924402236938,0.7883774042129517,0.8920519948005676,0.8370165824890137,0.9556920826435089,0.9394552409648895,0.9474961757659912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
